business_id,labels,label
a5i5p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a5m6k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a5o09,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a5oq1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a5p7p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a5p7v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a5xz5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a6158,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a624d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a69g5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a6bw7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a6dnz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a6sdk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a72fw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a75af,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a76hy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a7kdv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a7scq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a80jy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a8396,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a8ezq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a8k14,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a8mzy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a8obe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a8xzk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a90kt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a93t5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9522,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a98dp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9fai,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9mpu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9ocp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9tlu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9u91,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9xko,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
a9xlr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aa1dn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aa80k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aaleb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aandm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aas92,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ab1ly,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ab3aj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abagy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abcsb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abeqd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abhox,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abt4u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abx3u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abyy1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
abzpu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ac0yh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acgin,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acijl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acjao,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acl0h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acl2q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acnxx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aco0q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acp7o,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acpvu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
act96,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
acx22,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ad25n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ad962,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
adewd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
adl28,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
adlyd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
adn5t,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
adtnj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aducf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
advze,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
adza5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ae1oc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ae7rc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aent5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aep6u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aep9l,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aer0f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aevhg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aez8a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
af0iy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
afd6b,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
afls4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
afpu5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aftm9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
afw62,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
afwoa,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
agbbc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
agklh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
agm6e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
agu2h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ah06i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ah6qf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ah9h9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ahm0t,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ai20u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ai245,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ai5wv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ai7eh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ai7lo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ai997,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
air4w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
airhf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aisen,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aisxi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aitij,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aiwlv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aj0o5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aj2c4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aj6me,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aj9eu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ajb2p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ajb3d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ajcwk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ajgxi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ajkrl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ajpbd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ajxre,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ak9th,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
akjg7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
akl7f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
akn05,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
akzsb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
al0r0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
al5rj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
al6pc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
alp3m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
alsnn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
am1cc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
am6tn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
am7bw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
amahe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
amb1i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
amjo5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
amuci,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
amysn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
an1xl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
an2u4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
an3pj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
an5yn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
an6wf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
an8au,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
anfic,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
anids,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aniqf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ank90,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
anmnp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
anyh9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ao1mb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aogso,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aopzv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aor5e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aorzh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aox9i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aoxqk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ap2dk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ap67l,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ap681,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ap862,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apaam,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apdjl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apf76,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apmkq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apsj0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apsjv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apu49,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apuul,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
apuy3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aq3iv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aq5ek,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aqdvv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aqkld,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aquqk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aqyu6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ar3vu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ar42l,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ar8r4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ar99d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
araz3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
arcuq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
arg28,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
arjkk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
arvdq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
arwcg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
arz3p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
as3sg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
as5ad,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
as7hf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
asbp8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ascpl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ase5k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ash9f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
asjkb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aske8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
assn9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
assuo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
asusf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
asw61,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aswwn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
at04k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
at4is,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
at4ri,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
at7bo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
at9ee,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
atlsa,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ats4s,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
attdx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
atue0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
atwsd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
au6n5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
audp5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aue20,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
augbm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
auhky,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aujz2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
auk39,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aular,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aumfd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
auqd9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
auvzr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
auyxe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
av9ww,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avcat,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avely,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avg4y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avhbx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avhji,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avqf7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avra6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
avvyc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aw5my,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aw9o5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awbgl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awbnn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awhvd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awj3d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awpiy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awtmu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awuec,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awvsh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
awxrz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ax4rn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ax6t0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
axccn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
axcqa,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
axgl7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ay8ea,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ayax7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ayddw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aydsv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
aygb7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ayiep,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ayk90,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
az1be,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
az8oq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
azg1c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
azr7k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
azsgg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
azviz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
azzqb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b00p4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b0fon,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b0hs8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b0wq7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b0yhh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b18n2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1bq0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1fty,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1h73,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1n0y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1qqp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1r3c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1sia,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b1zxx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2210,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b24mx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b27al,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b29i4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2d1s,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2dls,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2dzh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2fnu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2vsx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2x3z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b2xh7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b37k3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b38ng,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b3ejc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b3m5u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
b3m8w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
